mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
20,1101.916594451312,0.39637287570191077,22.542565041737475,1803405.2033389981,359.0,177.66,0.49487465181058493,709.5684644097546,84.59218999614461,173.6921909452365,134.0637491001762,0.85,0.8,0.6500000000000001,0.9,15.639338758549092,1.1175032999210464,4.199127334857028,1.586595648410308,0,1,0
21,1004.296893261781,0.3612578752740219,25.720600913374888,2057648.0730699908,449.0,220.0607769217517,0.4901130889125873,653.8673136675806,75.59541982395804,160.9918479011951,113.84231186904722,0.85,0.9633035943666717,0.6099184790119508,0.7911676271683632,19.036338715491173,0.33516524993940455,4.709585169242137,1.6395117787021747,0,1,0
22,1029.6405725471311,0.3703743066716299,31.876910125035206,2550152.8100028164,515.0,253.179672737761,0.4916110150247786,657.8191973597345,79.87783393008911,169.26273727960765,122.6808039776999,0.887213767504723,0.8259011576564015,0.6083889085370943,0.7751325372909365,22.854090510986264,1.625944905852337,5.507722653315183,1.8891520548814218,0,1,0
23,1155.6614584992315,0.4157055606112343,104.8234320200083,8385874.561600664,470.0,270.36425219112346,0.5752430897683478,709.3733014987724,96.12340779245012,195.7007422803871,154.46400692762177,1.0,1.0,0.9147865070919354,0.8454727784426609,82.82395440484048,3.600816908327392,8.314451608336539,10.084209098503889,0,1,0
24,1296.198290946242,0.4662583780382165,177.7063551986813,14216508.415894505,449.0,269.10891009048817,0.5993516928518667,755.3294281914549,121.32785653057527,227.21544934395192,192.32555688025982,0.9980594006032545,1.0,1.0,1.0,132.87823458109216,8.736155481153755,17.003214094124093,19.088751042311294,0,1,0
25,1396.6658076956473,0.5023977725523912,106.63946258851591,8531157.007081272,493.0,203.94773502669838,0.41368708930364784,796.199566828398,137.1924898347274,247.06124143441235,216.21250959810956,0.5452202222362534,1.0,0.895903946077258,0.7757407654859673,81.35214488855118,3.9788975831858333,9.901367963161645,11.407052153617249,0,0,1
26,1421.7929254751489,0.5114363041277514,90.80613014754678,7264490.411803743,470.0,169.45299281385624,0.36053828258267284,832.3465680445365,133.06765699365036,240.51494144527175,215.86375899169016,0.5,0.8863290610911014,0.7078315222503401,0.65,72.24066175677586,2.0734899688658626,7.357326693531835,9.134651728373225,0,0,1
27,1394.7590488945232,0.5017118880915551,59.6775102422633,4774200.819381065,314.0,109.86,0.3498726114649682,821.2797735598128,129.45387497587637,234.56236144271213,209.46303891612183,0.5,0.8,0.65,0.65,48.01460513544012,1.2386711316930625,4.396450249486375,6.027783725643744,0,0,1
28,1288.8865064386148,0.46362823972612044,33.11079245493938,2648863.39639515,180.0,63.03578881502902,0.35019882675016123,761.7363575812021,118.81627582686585,220.63134398237636,187.7025290481704,0.5,0.8,0.6522941548095529,0.65,26.70597045858303,0.6724668791473997,2.4479413925601525,3.284413724648794,0,1,0
29,1255.8719365693883,0.4517524951688447,12.257855770511565,980628.4616409253,155.0,72.42,0.46722580645161293,743.5607234615164,115.8832414119153,216.48067184257832,179.94729985337807,0.85,0.8,0.65,0.65,6.912023557970697,0.5633131759449583,2.038627701947613,2.7438913346482976,0,1,0
