anio,mes,precipitacion_anual_mm,fusion_anual_mm,afluente_m3s,demanda_hm3,temperatura_c
25,2,393.50881025394233,288.76725333570107,93.61131361501677,263.03262258207496,27.408487441877828
25,3,393.50881025394233,288.76725333570107,52.55051387688721,178.5306699828385,27.914764337378298
25,4,393.50881025394233,288.76725333570107,78.57659686089916,123.38158747965701,27.786415028211863
25,5,393.50881025394233,288.76725333570107,57.212115498288085,87.22954098599665,22.884766583211363
25,6,393.50881025394233,288.76725333570107,91.6646466821854,91.02681858242636,20.38471017115017
25,7,393.50881025394233,288.76725333570107,100.16957276426346,132.57096909225092,15.834556302116678
25,8,393.50881025394233,288.76725333570107,61.7780754540966,162.7770112458029,13.032698910707694
25,9,393.50881025394233,288.76725333570107,59.7258282949619,249.9119443498304,13.1361449293669
25,10,393.50881025394233,288.76725333570107,56.47311049798659,235.2405974084915,12.14632203631607
25,11,393.50881025394233,288.76725333570107,60.09281850184518,283.8588633533179,16.86115117946373
26,0,141.8283113219,355.7968470888436,64.00031246445046,212.80559884198095,19.595597284543466
26,1,141.8283113219,355.7968470888436,70.34656765701739,219.57577631437442,23.32390776362263
26,2,141.8283113219,355.7968470888436,74.95395483212712,321.7329971970506,26.083055261875803
26,3,141.8283113219,355.7968470888436,54.7510374722318,205.13993824105046,27.543003465741172
