mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
64,979.0916125354169,0.3521912275307255,62.89560906046495,5031648.724837196,180.0,108.0,0.6,606.5114252916399,76.4685673669483,167.0367613255566,129.0748585512721,1.0,1.0,1.0,1.0,42.15546133231046,3.7539976098091086,8.682446167684411,8.303703950660974,0,1,0
65,1048.6450815446572,0.3772104609872867,68.9720292659294,5517762.341274352,155.0,93.0,0.6,662.7241344648046,80.09436433068862,167.95395682880337,137.87262592036052,1.0,1.0,1.0,1.0,47.05364957725107,3.964322787568725,8.915619329699755,9.038437571409835,0,1,0
66,1111.102945139458,0.3996773183954885,66.72291261523344,5337833.009218675,155.0,93.0,0.6,713.1033682822308,83.33002285506569,168.869210994492,145.80034300766957,1.0,1.0,1.0,1.0,45.88256305837614,3.804552275248076,8.358981903388973,8.676815378220244,0,1,0
67,1167.294508170337,0.41989011085263916,78.2793145492505,6262345.16394004,224.0,123.93736626536202,0.5532918136846519,758.2940140070347,86.24038976634418,169.79938853535037,152.9607158616078,0.8604982168714937,1.0,1.0,1.0,57.360193134735,3.88646136717178,8.331326120002332,8.701333927341386,0,1,0
68,1218.4802404286781,0.4383022447585173,65.94640134772716,5275712.107818172,359.0,127.9196340705469,0.356322100475061,799.0694038195688,88.99449417741424,170.88633107737627,159.53001135431873,0.5,0.8431397101109814,0.690842340637287,0.65,54.32853156963907,1.2085965924902717,4.4198041755590465,5.989469010038779,0,1,0
69,1229.1167895850672,0.4421283415773623,83.07689535717412,6646151.62857393,449.0,163.3075535470741,0.3637139277217686,805.874822935132,91.49237726269044,171.98035036231965,159.76923902492507,0.5,0.9158405635256486,0.7198035036231966,0.65,68.11952042800922,1.6647653841394,5.778285030820834,7.51432451420466,0,1,0
70,1264.0933406982062,0.45470983478352744,95.49265854079259,7639412.683263407,515.0,180.23999999999998,0.34998058252427183,830.3857234695488,93.69436753998856,174.84230909280726,165.1709405958618,0.5,0.8,0.65,0.65,79.06477073735543,1.7080859404506519,5.999375747290355,8.720426115696155,0,1,0
71,1210.2951838518798,0.43535797980283447,80.25033952903692,6420027.162322953,470.0,177.6,0.3778723404255319,797.5978983575233,90.66974876468191,170.1089625769738,151.9185741527009,0.5,0.8,0.65,0.9,71.12304868124238,1.505257914928169,5.423330940491753,2.198701992374614,0,1,0
72,1096.8149832547292,0.39453776376069394,27.28804418176852,2183043.5345414816,449.0,218.54928838046604,0.4867467447226415,732.3449229893947,81.02163013260119,155.61355994991297,127.8348701828202,0.85,0.8,0.5561355994991297,0.9000000000000001,19.75887394614374,1.367219674301474,4.211019906797333,1.9509306545259726,0,1,0
73,887.9678968100911,0.3194129125216155,24.04676265879307,1923741.0127034457,493.0,199.92317585742148,0.4055236832807738,609.9714372163859,58.25854624067355,134.61779140266367,85.12012195036802,0.85,0.6608294350661795,0.3169234424187519,0.4413924973405567,20.495413314153538,0.22536853258264428,2.4188840344410183,0.9070967776158723,0,1,0
74,892.8994864052371,0.32118686561339466,25.44212322780986,2035369.8582247887,470.0,222.34157504580062,0.47306718094851197,554.6616823587883,67.22630253334215,159.62418810187992,111.38731341122669,0.85,0.8627882193591354,0.5699370921503228,0.7300975235239093,18.99286494175541,0.2957845870345791,4.581276532390964,1.5721971666289034,0,1,0
75,760.0942671912205,0.2734152040256189,16.73161362657967,1338529.0901263736,314.0,156.5089079515137,0.4984360125844385,462.6848606996734,56.30773477963228,145.99258291281552,95.10908879909942,0.85,0.95,0.65,0.840647117274398,12.09329915395755,0.20333767712465878,3.286835608938725,1.148141186558734,1,1,0
76,708.4603131331523,0.25484183925652965,17.833404728610983,1426672.3782888786,180.0,107.84544316212681,0.5991413509007045,430.85110356012564,51.70152090756844,139.60370041570977,86.30398824974846,1.0,1.0,0.9900925103927443,1.0,11.21205702593531,1.3148616408066252,2.8222431151272223,2.484242946741825,1,1,0
77,826.8967989859482,0.2974448917215641,21.199161398846204,1695932.9119076962,155.0,93.0,0.6,505.5194129525407,62.684896853239536,153.97169575708648,104.72079342308157,1.0,1.0,1.0,1.0,10.620323112722154,1.8645120270844528,5.082445954556019,3.631880304483579,1,1,0
78,913.1160303269372,0.32845900371472564,32.570863145237304,2605669.0516189844,155.0,93.0,0.6,572.5968601666644,68.16320544334656,156.2097873360242,116.146177380902,1.0,1.0,1.0,1.0,19.639375172589258,2.3148034164798315,5.79773269044743,4.818951865720784,0,1,0
79,990.3425797080516,0.356238338024479,15.153406219842802,1212272.4975874242,224.0,121.61965407027195,0.5429448842422855,632.6478180606504,72.99087032491714,158.29622431936767,126.4076670031165,0.85,1.0,0.9202944828266646,1.0,9.420486507279202,1.050946873291534,3.4644375835616157,1.2175352557104506,0,1,0
80,1055.950443642294,0.37983828907996187,21.30836000965107,1704668.8007720856,359.0,181.26000000000002,0.5049025069637884,682.1589671875618,77.48336554525885,160.5062897860975,135.80182112337582,0.85,0.95,0.6500000000000001,0.9,15.437453634181491,0.26756569795919005,4.008235538247466,1.5951051392629236,0,1,0
81,1018.2939074914012,0.3662927724789213,25.682984660089783,2054638.7728071827,449.0,223.52771378264788,0.49783455185444964,659.3641728387987,75.72331665567906,156.84029175037915,126.36612624654433,0.85,0.95,0.5684029175037916,0.9000000000000001,19.086947729239974,0.33080208758829355,4.323319617304728,1.941915225956787,0,1,0
