anio,mes,precipitacion_anual_mm,fusion_anual_mm,afluente_m3s,demanda_hm3,temperatura_c
12,9,561.533859761554,601.8389385222482,112.66788769678129,149.07337061200158,13.198132943396574
12,10,561.533859761554,601.8389385222482,68.88491227562145,320.669442273978,14.651757887028566
12,11,561.533859761554,601.8389385222482,89.80162157365876,235.67800888104713,14.59617647248352
13,0,586.8905350741012,586.0056169812584,97.13885524278093,235.33106939952998,19.157737005580298
13,1,586.8905350741012,586.0056169812584,21.959963668996508,325.12229110327536,26.52434968690195
13,2,586.8905350741012,586.0056169812584,136.1542986533424,294.97892964489284,25.883097137536353
13,3,586.8905350741012,586.0056169812584,41.59285120300273,198.88915736907137,27.730614862835584
13,4,586.8905350741012,586.0056169812584,80.57173739891617,105.24998269948385,27.704057559571748
13,5,586.8905350741012,586.0056169812584,77.75808600071457,101.70221440628855,25.163325709250046
13,6,586.8905350741012,586.0056169812584,85.170520434095,128.42697912591882,19.35023947570329
13,7,586.8905350741012,586.0056169812584,28.58913345770413,113.89759832249865,14.987581364239468
13,8,586.8905350741012,586.0056169812584,108.96806213913908,161.10302581068922,13.557719425637433
13,9,586.8905350741012,586.0056169812584,100.81909928160997,252.80292703419676,10.541283066537865
13,10,586.8905350741012,586.0056169812584,97.03909218960233,323.6445610492787,12.164981142235648
13,11,586.8905350741012,586.0056169812584,103.33292110505204,236.65743831767682,15.47466014039035
14,0,419.1419488182701,665.8157748712663,128.90207800679036,232.88808754984984,19.78749915341042
14,1,419.1419488182701,665.8157748712663,81.70721325883267,346.9840467742773,23.7889250553252
14,2,419.1419488182701,665.8157748712663,71.2789746357539,249.88828693006946,26.560611987446716
