mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
51,271.0232596836441,0.09749038118116694,0.45197310137042346,36157.84810963387,314.0,5.764191294307185,0.018357297115627978,107.01056416599515,20.731599670640822,101.5243848386933,41.75671100831484,0.034051311663405005,0.01985770534596517,0.03048769677386588,0.026797286567514476,0.39263324149318424,0.0031693281380496046,0.02642007443859763,0.029750457300591997,1,1,0
52,258.62611796781744,0.09303097768626527,0.01316612245217428,1053.2897961739422,180.0,0.12042950823533131,0.0006690528235296184,100.23613629065751,19.21927490987759,99.64090803236398,39.52979873491835,0.0020071584705888554,0.0,0.0,0.0,0.01316612245217428,0.0,0.0,0.0,1,1,0
53,249.49580599387724,0.08974669280355296,0.0,0.0,155.0,0.0,0.0,96.04814904434743,17.565169641152263,98.18192930789873,37.70055800047879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
54,237.5339215243505,0.08544385666343543,0.0,0.0,155.0,0.0,0.0,90.28276826871512,15.613741263851203,96.33140851069876,35.30600348108538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
55,224.636218464811,0.08080439513122697,0.0,0.0,224.0,0.0,0.0,83.943372760467,13.583268143759224,94.37274091759144,32.736836642993325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
56,214.23031853491045,0.07706126566003973,0.0,0.0,359.0,0.0,0.0,78.77861917686154,11.961610655303472,92.89425037636661,30.595838326378832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
57,210.25383679934365,0.07563087654652649,0.0,0.0,449.0,0.0,0.0,77.15261464337709,11.11004306765983,92.37877678489511,29.61240230341161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
58,218.84652842403847,0.07872177281440233,0.0,0.0,515.0,0.0,0.0,82.31198655399419,11.838351290868186,93.81804261776932,30.878147961406768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
59,242.9729031078232,0.08740032485892921,0.0,0.0,470.0,0.0,0.0,96.09655190347976,14.384916093344705,97.54299023872386,34.94844487227489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
60,278.5314453258476,0.10019116738339841,0.9844770445902278,78758.16356721822,449.0,10.456189595348937,0.02328772738385064,116.2350905833461,18.266181783534,102.94675195145307,41.08342100751438,0.055199307983376765,0.0,0.04080118086627323,0.011608082223368375,0.9147768586652181,0.0,0.05140541210446275,0.018294773820546992,1,1,0
61,292.197100614738,0.10510687072472591,1.2914645453507183,103317.16362805747,493.0,16.86278523398875,0.03420443252330375,119.34827574334844,21.893305811022884,105.10260903218571,45.85291002818096,0.05980376138853153,0.032702554917668,0.06468095956291747,0.057256728536552844,1.0924096254146307,0.008293251170083112,0.0898888652297413,0.10087280353626309,1,1,0
62,287.339728854917,0.1033596146960133,1.061022616317942,84881.80930543535,470.0,14.366084246088507,0.030566136693805333,115.9529672230391,22.707322704150393,103.98905359323284,44.69038533449465,0.051755809693065764,0.0494607032489014,0.05279629755749346,0.047969850011877105,0.8987146822516293,0.0119504223955407,0.06991885201992437,0.08043865965084765,1,1,0
63,272.08124857942215,0.09787095272641085,0.48916016606518853,39132.81328521508,314.0,6.324032787900759,0.020140231808601142,107.54599078287804,20.88460928330433,101.70832917329511,41.94231933994469,0.036651955231121885,0.024010823403974632,0.034166583465902255,0.029628600100851183,0.4227691082807358,0.0038377954952074182,0.02963312526621286,0.032920137023032495,1,1,0
64,258.7522762698511,0.09307635837045004,0.01576601748930223,1261.2813991441785,180.0,0.14420610734295236,0.0008011450407941797,100.28275707322148,19.247177365878194,99.67220086086009,39.550140969891345,0.0024034351223825396,0.0,0.0,0.0,0.01576601748930223,0.0,0.0,0.0,1,1,0
65,249.37424602369134,0.08970296619557243,0.0,0.0,155.0,0.0,0.0,95.98850581248861,17.540370480389754,98.15537037330736,37.68999935750561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
66,237.3296519705405,0.08537037840666925,0.0,0.0,155.0,0.0,0.0,90.21678090222063,15.557070457710033,96.27117476526716,35.284625845342696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
67,224.55512928206878,0.08077522636045639,0.0,0.0,224.0,0.0,0.0,83.93267593957897,13.548363678869269,94.33775310526232,32.73633655835821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
68,213.86448180277517,0.07692966971322848,0.0,0.0,359.0,0.0,0.0,78.68240517768767,11.852679075507755,92.77792457180377,30.551472977775962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
69,210.04862409657287,0.0755570590275442,0.0,0.0,449.0,0.0,0.0,77.13484459273045,11.025936197016026,92.29192292698896,29.59592037983745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
70,218.71620840762125,0.07867489511065513,0.0,0.0,515.0,0.0,0.0,82.43615092411146,11.706751753919205,93.687688036158,30.8856176934326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
71,242.6908363165121,0.08729886198435687,0.0,0.0,470.0,0.0,0.0,96.10717962053008,14.251968407924371,97.40621410508629,34.925474182971364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
72,280.4755658644131,0.10089049131813421,1.0644961856876833,85159.69485501466,449.0,11.394992402420444,0.025378602232562237,117.4645989604099,18.403472584352507,103.1469042608237,41.46059005882703,0.05937963646539367,0.0,0.043572520534482045,0.015649179201718183,0.9848451109622031,0.0,0.05494712468533477,0.024703950040145455,1,1,0
73,292.26279592333333,0.10513050213069544,1.2907220515529507,103257.76412423606,493.0,16.90194451666032,0.03428386311695805,119.33791406692552,22.005738002269513,105.07610519452005,45.843038659618244,0.05977173438867889,0.034644565493746136,0.06434499542349363,0.057160160800613265,1.091817222701329,0.00879510428067771,0.0894112653302545,0.10069845924068953,1,1,0
74,287.3168160423943,0.10335137267712025,1.0583830004078245,84670.64003262596,470.0,14.355795272129868,0.03054424525985078,115.902167576202,22.725987884099755,104.00636969809872,44.68229088399384,0.05159100167851795,0.049801701728745526,0.05302548129836545,0.04788706585902795,0.8958231203117252,0.012034925827787337,0.0702278814776338,0.0802970727906782,1,1,0
75,271.99756768569836,0.09784085168550301,0.489858494011945,39188.67952095559,314.0,6.276057571634954,0.01998744449565272,107.58256151204434,20.82826222397193,101.65090247050196,41.935841479180155,0.036829584487072485,0.022481403222095228,0.033018049410039225,0.029529785275629487,0.4248282197738291,0.003591400627330151,0.02862944542335519,0.03280942818743052,1,1,0
76,258.9574885796495,0.09315017574807537,0.021588647732566052,1727.091818605284,180.0,0.1974500027151387,0.0010969444595285483,100.3871568680689,19.276549682885253,99.70758287514384,39.586199153551505,0.0032908333785856454,0.0,0.0,0.0,0.021588647732566052,0.0,0.0,0.0,1,1,0
77,249.50958474191037,0.08975164918773755,0.0,0.0,155.0,0.0,0.0,96.02905807838619,17.561797160592683,98.1842160666411,37.73451343629042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
78,237.63891721107484,0.08548162489607009,0.0,0.0,155.0,0.0,0.0,90.3214535193313,15.617050160019875,96.34324492740615,35.357168604317515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
79,225.27034910624675,0.08103249967850602,0.0,0.0,224.0,0.0,0.0,84.20501204846502,13.688235418468938,94.50093059287522,32.87617104643757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
80,214.8373900162671,0.07727963669649895,0.0,0.0,359.0,0.0,0.0,79.04878749703872,12.050205604033192,93.00566150562778,30.732735409567415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
81,211.27742770528027,0.07599907471412959,0.0,0.0,449.0,0.0,0.0,77.61311848193365,11.270344849370167,92.57371906717108,29.820245306805354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
82,220.4020843639312,0.07928132531076662,0.0,0.0,515.0,0.0,0.0,83.08818839417646,12.049528664164846,94.08021989865416,31.184147406935747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
83,244.90899726709986,0.08809676160687045,0.0,0.0,470.0,0.0,0.0,97.11888236856569,14.621108592951149,97.84223683761286,35.326769467970145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
84,282.5329167858812,0.10163054560643207,1.1313385028064467,90507.08022451574,449.0,12.292105289314547,0.02737662647954242,118.39796220804145,18.747649831148244,103.55331481908301,41.833989927608485,0.06255307150734092,0.0,0.04919974364884172,0.019649892081519484,1.0381107422975102,0.0,0.06215820359217666,0.031069556916759812,1,1,0
85,292.8266521499733,0.10533332811150119,1.3032012262838242,104256.09810270593,493.0,17.21129480410228,0.03491134848702288,119.51477328711381,22.344861391003217,105.0786124044266,45.88840506742971,0.06031839016016996,0.04050215129914648,0.0643767769575202,0.057603962616160194,1.1019297869559819,0.010315177922932179,0.08945644053750569,0.10149982086740447,1,1,0
86,287.30279177540336,0.1033463279767638,1.060259595392156,84820.7676313725,470.0,14.345981906226598,0.03052336575792893,115.94616785130222,22.695312768261616,103.97616968077274,44.685141475066786,0.05173375066262171,0.049241290958625665,0.05262577518669805,0.04791621963136485,0.898327644831934,0.011896064751630978,0.06968895201772092,0.08034693379087024,1,1,0
87,271.5485730020828,0.0976793428065046,0.4739744565311516,37917.956522492124,314.0,6.0385694713676825,0.019231112966139115,107.35319286218335,20.764527870282286,101.57400278447298,41.85684948514419,0.03571550818774769,0.020751470764804915,0.03148005568945962,0.028324822654741857,0.4119152679291589,0.0033130204076339815,0.027286246600642203,0.03145992159371655,1,1,0
88,258.41452584092315,0.09295486541040401,0.008370893454044364,669.6714763235491,180.0,0.07657226715159977,0.0004254014841755543,100.15014170029725,19.17685131248076,99.59266295757567,39.49486987056949,0.001276204452526663,0.0,0.0,0.0,0.008370893454044364,0.0,0.0,0.0,1,1,0
89,249.36182147294642,0.08969849693271453,0.0,0.0,155.0,0.0,0.0,96.04754911370962,17.51948984777297,98.13024594258594,37.664536568877885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
90,237.09892843140017,0.08528738432784179,0.0,0.0,155.0,0.0,0.0,90.18374730455594,15.494303291486567,96.19809965489672,35.222778180460956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
91,224.30020764814924,0.08068352793098893,0.0,0.0,224.0,0.0,0.0,83.90684649853227,13.471192478730922,94.2499033633245,32.67226530756153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
92,213.65030995514473,0.07685262948026789,0.0,0.0,359.0,0.0,0.0,78.65889684952741,11.79166161660259,92.70710302694718,30.49264846206756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
